Country,League,Season,Date,Time,Home,Away,Odd Home,Odd Draw,Odd Away,HG,AG,Match_Result_Home_Perspective,Total_Goals,BTTS,Res,Home_Team_Goals_Per_Game_Season,Away_Team_Goals_Per_Game_Season,H2H_Goals_Per_Game,Team_A_swapped,Team_B_swapped,Home_Goals_Per_Game_vs_Away,Away_Goals_Per_Game_vs_Home
Brazil,Serie A,2018,14-06-18,01:00,Palmeiras,Flamengo RJ,2.05,3.23,3.72,1,1,0,2,1,D,1.684210526,1.552631579,2.56,Flamengo RJ,Palmeiras,1.08,1.48
Brazil,Serie A,2018,14-06-18,01:45,Atletico-MG,Ceara,1.29,5.32,10.03,2,1,1,3,1,H,1.473684211,0.842105263,2.363636364,,,1.454545455,0.909090909
Brazil,Serie A,2018,14-06-18,01:45,Bahia,Corinthians,1.85,3.36,4.36,1,0,1,1,0,H,1.026315789,0.894736842,2.476190476,,,1.047619048,1.428571429
Brazil,Serie A,2018,14-06-18,01:45,Internacional,Vasco,1.46,4.1,7.29,3,1,1,4,1,H,1.342105263,1.078947368,2.882352941,,,1.823529412,1.058823529
Brazil,Serie A,2018,18-07-18,23:30,Ceara,Sport Recife,2.45,3.07,3.01,1,0,1,1,0,H,0.842105263,0.921052632,1.714285714,,,1,0.714285714
Brazil,Serie A,2018,19-07-18,01:00,Vitoria,Parana,1.88,3.33,4.3,1,0,1,1,0,H,0.947368421,0.473684211,1.5,Parana,Vitoria,1,0.5
Brazil,Serie A,2018,19-07-18,01:45,Corinthians,Botafogo RJ,1.92,3.28,4.18,2,0,1,2,0,H,0.894736842,1,2.217391304,Botafogo RJ,Corinthians,1.086956522,1.130434783
Brazil,Serie A,2018,19-07-18,01:45,Flamengo RJ,Sao Paulo,2.01,3.25,3.85,0,1,-1,1,0,A,1.552631579,1.210526316,2.518518519,,,1.296296296,1.222222222
Brazil,Serie A,2018,19-07-18,01:45,Gremio,Atletico-MG,1.6,3.7,5.91,2,0,1,2,0,H,1.263157895,1.473684211,2.64,Atletico-MG,Gremio,1.44,1.2
Brazil,Serie A,2018,19-07-18,23:30,Chapecoense-SC,Bahia,2.02,3.03,4.16,1,1,0,2,1,D,0.894736842,1.026315789,1.7,Bahia,Chapecoense-SC,0.7,1
Brazil,Serie A,2018,19-07-18,23:30,Cruzeiro,America MG,1.48,4,7.32,3,1,1,4,1,H,0.894736842,0.789473684,2.833333333,America MG,Cruzeiro,2.166666667,0.666666667
Brazil,Serie A,2018,20-07-18,00:00,Santos,Palmeiras,2.57,3.13,2.8,1,1,0,2,1,D,1.210526316,1.684210526,2.454545455,Palmeiras,Santos,1.272727273,1.181818182
Brazil,Serie A,2018,20-07-18,00:00,Vasco,Fluminense,2.25,3.18,3.25,1,1,0,2,1,D,1.078947368,0.842105263,2.526315789,Fluminense,Vasco,1.473684211,1.052631579
Brazil,Serie A,2018,20-07-18,01:00,Athletico-PR,Internacional,2.61,2.95,2.89,2,2,0,4,1,D,1.421052632,1.342105263,2.227272727,,,1.136363636,1.090909091
Brazil,Serie A,2018,21-07-18,23:00,Flamengo RJ,Botafogo RJ,1.67,3.51,5.49,2,0,1,2,0,H,1.552631579,1,2.260869565,Botafogo RJ,Flamengo RJ,1.043478261,1.217391304
Brazil,Serie A,2018,22-07-18,01:00,Sao Paulo,Corinthians,2.05,3.08,3.95,3,1,1,4,1,H,1.210526316,0.894736842,2.518518519,Corinthians,Sao Paulo,1.407407407,1.111111111
Brazil,Serie A,2018,22-07-18,20:00,Bahia,Vitoria,1.84,3.49,4.28,4,1,1,5,1,H,1.026315789,0.947368421,2.545454545,,,1.636363636,0.909090909
Brazil,Serie A,2018,22-07-18,20:00,Palmeiras,Atletico-MG,1.55,4.02,5.85,3,2,1,5,1,H,1.684210526,1.473684211,2.4,Atletico-MG,Palmeiras,1.16,1.24
Brazil,Serie A,2018,22-07-18,20:00,Parana,America MG,2.29,2.99,3.4,1,0,1,1,0,H,0.473684211,0.789473684,1,America MG,Parana,1,0
Brazil,Serie A,2018,22-07-18,20:00,Sport Recife,Fluminense,2.1,3.25,3.57,1,2,-1,3,1,A,0.921052632,0.842105263,2.235294118,Fluminense,Sport Recife,0.882352941,1.352941176
Brazil,Serie A,2018,22-07-18,20:00,Vasco,Gremio,3.64,3.02,2.17,1,0,1,1,0,H,1.078947368,1.263157895,2.052631579,Gremio,Vasco,0.684210526,1.368421053
Brazil,Serie A,2018,22-07-18,23:00,Chapecoense-SC,Santos,2.78,3.05,2.64,0,0,0,0,0,D,0.894736842,1.210526316,1.714285714,,,0.428571429,1.285714286
Brazil,Serie A,2018,22-07-18,23:00,Cruzeiro,Athletico-PR,1.44,4.11,7.92,2,1,1,3,1,H,0.894736842,1.421052632,2.5,Athletico-PR,Cruzeiro,1.277777778,1.222222222
Brazil,Serie A,2018,24-07-18,00:00,Internacional,Ceara,1.47,3.97,7.58,1,0,1,1,0,H,1.342105263,0.842105263,1.636363636,Ceara,Internacional,1.090909091,0.545454545
Brazil,Serie A,2018,25-07-18,23:30,Fluminense,Palmeiras,3.27,3.27,2.2,1,0,1,1,0,H,0.842105263,1.684210526,2.24,,,0.92,1.32
Brazil,Serie A,2018,26-07-18,01:00,Atletico-MG,Parana,1.47,4.17,6.94,2,0,1,2,0,H,1.473684211,0.473684211,1.5,,,1.5,0
Brazil,Serie A,2018,26-07-18,01:45,Corinthians,Cruzeiro,3.31,2.93,2.36,2,0,1,2,0,H,0.894736842,0.894736842,1.80952381,,,1,0.80952381
Brazil,Serie A,2018,26-07-18,01:45,Santos,Flamengo RJ,2.75,3.03,2.69,1,1,0,2,1,D,1.210526316,1.552631579,2.28,Flamengo RJ,Santos,1.04,1.24
Brazil,Serie A,2018,26-07-18,23:30,Botafogo RJ,Chapecoense-SC,1.83,3.29,4.67,1,0,1,1,0,H,1,0.894736842,1.6,,,0.9,0.7
Brazil,Serie A,2018,26-07-18,23:30,Gremio,Sao Paulo,1.9,3.17,4.49,2,1,1,3,1,H,1.263157895,1.210526316,2.08,,,1.08,1
Brazil,Serie A,2018,26-07-18,23:30,Vitoria,Sport Recife,2.19,3.31,3.24,1,0,1,1,0,H,0.947368421,0.921052632,2.444444444,Sport Recife,Vitoria,1.333333333,1.111111111
Brazil,Serie A,2018,27-07-18,00:00,America MG,Internacional,2.97,3.03,2.5,2,1,1,3,1,H,0.789473684,1.342105263,2.3,,,0.9,1.4
Brazil,Serie A,2018,28-07-18,20:00,Ceara,Fluminense,2.61,3.09,2.77,1,0,1,1,0,H,0.842105263,0.842105263,1.8,,,0.9,0.9
Brazil,Serie A,2018,29-07-18,15:00,Palmeiras,Parana,1.31,4.85,10.39,3,0,1,3,0,H,1.684210526,0.473684211,2.5,,,2,0.5
Brazil,Serie A,2018,29-07-18,15:00,Vasco,Corinthians,2.81,2.99,2.66,1,4,-1,5,1,A,1.078947368,0.894736842,2.473684211,Corinthians,Vasco,0.684210526,1.789473684
Brazil,Serie A,2018,29-07-18,20:00,Athletico-PR,Vitoria,1.66,3.92,4.85,4,0,1,4,0,H,1.421052632,0.947368421,3.916666667,,,2.25,1.666666667
Brazil,Serie A,2018,29-07-18,20:00,Cruzeiro,Sao Paulo,1.69,3.55,5.23,0,2,-1,2,0,A,0.894736842,1.210526316,1.904761905,,,0.714285714,1.19047619
Brazil,Serie A,2018,29-07-18,20:00,Flamengo RJ,Sport Recife,1.38,4.39,8.8,4,1,1,5,1,H,1.552631579,0.921052632,2.25,,,1.5625,0.6875
Brazil,Serie A,2018,29-07-18,20:00,Internacional,Botafogo RJ,1.56,3.79,6.29,3,0,1,3,0,H,1.342105263,1,2.904761905,Botafogo RJ,Internacional,1.476190476,1.428571429
Brazil,Serie A,2018,29-07-18,23:00,Chapecoense-SC,Gremio,2.38,2.88,3.33,1,1,0,2,1,D,0.894736842,1.263157895,3.214285714,,,1.285714286,1.928571429
Brazil,Serie A,2018,29-07-18,23:00,Santos,America MG,1.45,4.07,7.57,0,1,-1,1,0,A,1.210526316,0.789473684,2.1,America MG,Santos,0.8,1.3
Brazil,Serie A,2018,31-07-18,00:00,Bahia,Atletico-MG,2.22,3.33,3.19,2,2,0,4,1,D,1.026315789,1.473684211,2.380952381,Atletico-MG,Bahia,1.285714286,1.095238095
Brazil,Serie A,2018,04-08-18,20:00,Botafogo RJ,Santos,2.71,3.07,2.7,0,0,0,0,0,D,1,1.210526316,1.952380952,,,0.80952381,1.142857143
Brazil,Serie A,2018,04-08-18,23:00,Gremio,Flamengo RJ,3.1,2.8,2.59,2,0,1,2,0,H,1.263157895,1.552631579,2.52,Flamengo RJ,Gremio,1.28,1.24
Brazil,Serie A,2018,05-08-18,01:00,Corinthians,Athletico-PR,2.26,3.03,3.41,0,0,0,0,0,D,0.894736842,1.421052632,2.125,Athletico-PR,Corinthians,1.291666667,0.833333333
Brazil,Serie A,2018,05-08-18,20:00,America MG,Palmeiras,3.23,3.13,2.29,0,0,0,0,0,D,0.789473684,1.684210526,2.7,,,0.5,2.2
Brazil,Serie A,2018,05-08-18,20:00,Parana,Ceara,2.07,3.03,3.97,0,1,-1,1,0,A,0.473684211,0.842105263,1,Ceara,Parana,0,1
Brazil,Serie A,2018,05-08-18,20:00,Sao Paulo,Vasco,1.41,4.2,8.23,2,1,1,3,1,H,1.210526316,1.078947368,2.789473684,,,1.631578947,1.157894737
Brazil,Serie A,2018,05-08-18,20:00,Vitoria,Cruzeiro,2.56,3.16,2.77,1,1,0,2,1,D,0.947368421,0.894736842,2.692307692,Cruzeiro,Vitoria,0.769230769,1.923076923
Brazil,Serie A,2018,05-08-18,23:00,Fluminense,Bahia,2.03,3.23,3.82,1,1,0,2,1,D,0.842105263,1.026315789,2.1,Bahia,Fluminense,1.3,0.8
Brazil,Serie A,2018,05-08-18,23:00,Sport Recife,Chapecoense-SC,2,3.08,4.12,1,1,0,2,1,D,0.921052632,0.894736842,2.666666667,Chapecoense-SC,Sport Recife,1.583333333,1.083333333
Brazil,Serie A,2018,07-08-18,00:00,Atletico-MG,Internacional,2.21,3.28,3.23,0,1,-1,1,0,A,1.473684211,1.342105263,2.52,,,1.36,1.16
Brazil,Serie A,2018,08-08-18,23:30,Ceara,Santos,3.06,3,2.46,1,1,0,2,1,D,0.842105263,1.210526316,1.636363636,,,0.545454545,1.090909091
Brazil,Serie A,2018,11-08-18,20:00,Ceara,Athletico-PR,2.26,3.1,3.34,0,0,0,0,0,D,0.842105263,1.421052632,1.4,Athletico-PR,Ceara,0.5,0.9
Brazil,Serie A,2018,11-08-18,23:00,Bahia,America MG,1.62,3.69,5.68,1,0,1,1,0,H,1.026315789,0.789473684,3,America MG,Bahia,1.5,1.5
Brazil,Serie A,2018,12-08-18,15:00,Atletico-MG,Santos,1.96,3.41,3.85,3,1,1,4,1,H,1.473684211,1.210526316,2.88,,,1.4,1.48
Brazil,Serie A,2018,12-08-18,15:00,Parana,Botafogo RJ,2.69,2.94,2.84,1,1,0,2,1,D,0.473684211,1,2.5,Botafogo RJ,Parana,1,1.5
Brazil,Serie A,2018,12-08-18,20:00,Chapecoense-SC,Corinthians,1.89,3.21,4.55,2,1,1,3,1,H,0.894736842,0.894736842,1.571428571,,,0.428571429,1.142857143
Brazil,Serie A,2018,12-08-18,20:00,Flamengo RJ,Cruzeiro,1.68,3.41,5.72,1,0,1,1,0,H,1.552631579,0.894736842,2.095238095,Cruzeiro,Flamengo RJ,1.333333333,0.761904762
Brazil,Serie A,2018,12-08-18,20:00,Sport Recife,Sao Paulo,3.04,3.12,2.4,1,3,-1,4,1,A,0.921052632,1.210526316,1.588235294,Sao Paulo,Sport Recife,0.411764706,1.176470588
Brazil,Serie A,2018,12-08-18,23:00,Gremio,Vitoria,1.65,3.62,5.51,4,0,1,4,0,H,1.263157895,0.947368421,1.923076923,,,1.307692308,0.615384615
Brazil,Serie A,2018,12-08-18,23:00,Palmeiras,Vasco,1.61,3.82,5.52,1,0,1,1,0,H,1.684210526,1.078947368,2.235294118,,,1.470588235,0.764705882
Brazil,Serie A,2018,14-08-18,00:00,Fluminense,Internacional,2.59,2.98,2.9,0,3,-1,3,0,A,0.842105263,1.342105263,2.28,,,0.96,1.32
Brazil,Serie A,2018,18-08-18,20:00,Santos,Sport Recife,1.51,4.02,6.61,3,0,1,3,0,H,1.210526316,0.921052632,2.235294118,,,1.176470588,1.058823529
Brazil,Serie A,2018,18-08-18,23:00,Corinthians,Gremio,3.32,2.83,2.44,0,1,-1,1,0,A,0.894736842,1.263157895,1.84,,,0.92,0.92
Brazil,Serie A,2018,19-08-18,15:00,Athletico-PR,Flamengo RJ,2.53,3.08,2.88,3,0,1,3,0,H,1.421052632,1.552631579,2.958333333,,,1.458333333,1.5
Brazil,Serie A,2018,19-08-18,15:00,Internacional,Parana,1.41,4.22,8.32,1,0,1,1,0,H,1.342105263,0.473684211,1.5,,,1,0.5
Brazil,Serie A,2018,19-08-18,20:00,Botafogo RJ,Atletico-MG,2.31,3.29,3.04,0,3,-1,3,0,A,1,1.473684211,2.434782609,Atletico-MG,Botafogo RJ,1.130434783,1.304347826
Brazil,Serie A,2018,19-08-18,20:00,Cruzeiro,Bahia,1.44,3.94,8.48,1,1,0,2,1,D,0.894736842,1.026315789,2.411764706,Bahia,Cruzeiro,1.470588235,0.941176471
Brazil,Serie A,2018,19-08-18,20:00,Vitoria,Palmeiras,3.35,3.36,2.13,0,3,-1,3,0,A,0.947368421,1.684210526,3,Palmeiras,Vitoria,1.1,1.9
Brazil,Serie A,2018,19-08-18,23:00,America MG,Fluminense,2.39,3.08,3.11,0,0,0,0,0,D,0.789473684,0.842105263,1.5,,,0.4,1.1
Brazil,Serie A,2018,19-08-18,23:00,Sao Paulo,Chapecoense-SC,1.6,3.55,6.49,2,0,1,2,0,H,1.210526316,0.894736842,2,Chapecoense-SC,Sao Paulo,1.142857143,0.857142857
Brazil,Serie A,2018,21-08-18,00:00,Vasco,Ceara,1.68,3.43,5.59,1,1,0,2,1,D,1.078947368,0.842105263,2.285714286,Ceara,Vasco,1.142857143,1.142857143
Brazil,Serie A,2018,22-08-18,23:30,Bahia,Internacional,2.59,2.88,2.99,0,1,-1,1,0,A,1.026315789,1.342105263,2.444444444,,,0.833333333,1.611111111
Brazil,Serie A,2018,22-08-18,23:30,Parana,Sao Paulo,4.45,3.21,1.9,1,1,0,2,1,D,0.473684211,1.210526316,1.5,,,0.5,1
Brazil,Serie A,2018,23-08-18,01:00,Palmeiras,Botafogo RJ,1.37,4.58,8.68,2,0,1,2,0,H,1.684210526,1,2.476190476,Botafogo RJ,Palmeiras,1.428571429,1.047619048
Brazil,Serie A,2018,23-08-18,01:00,Sport Recife,America MG,1.92,3.23,4.27,0,2,-1,2,0,A,0.921052632,0.789473684,2.833333333,America MG,Sport Recife,1,1.833333333
Brazil,Serie A,2018,23-08-18,01:45,Fluminense,Corinthians,2.1,3.06,3.83,1,0,1,1,0,H,0.842105263,0.894736842,2.222222222,Corinthians,Fluminense,1.111111111,1.111111111
Brazil,Serie A,2018,23-08-18,01:45,Gremio,Cruzeiro,1.86,3.08,4.89,1,1,0,2,1,D,1.263157895,0.894736842,2.476190476,Cruzeiro,Gremio,1.333333333,1.142857143
Brazil,Serie A,2018,23-08-18,23:30,Flamengo RJ,Vitoria,1.29,5.19,10.83,1,0,1,1,0,H,1.552631579,0.947368421,3.076923077,,,1.846153846,1.230769231
Brazil,Serie A,2018,24-08-18,00:00,Atletico-MG,Vasco,1.46,4.26,6.93,0,0,0,0,0,D,1.473684211,1.078947368,2.555555556,,,1.333333333,1.222222222
Brazil,Serie A,2018,25-08-18,20:00,Santos,Bahia,1.81,3.32,4.76,2,0,1,2,0,H,1.210526316,1.026315789,2.157894737,Bahia,Santos,1.315789474,0.842105263
Brazil,Serie A,2018,25-08-18,23:00,Athletico-PR,Gremio,2.03,3.1,3.98,2,1,1,3,1,H,1.421052632,1.263157895,2.045454545,,,0.909090909,1.136363636
Brazil,Serie A,2018,25-08-18,23:00,Corinthians,Parana,1.69,3.29,6.02,1,0,1,1,0,H,0.894736842,0.473684211,2.5,,,2.5,0
Brazil,Serie A,2018,26-08-18,01:00,Botafogo RJ,Sport Recife,1.76,3.47,4.79,2,0,1,2,0,H,1,0.921052632,2.076923077,,,1.307692308,0.769230769
Brazil,Serie A,2018,26-08-18,01:00,Cruzeiro,Fluminense,1.58,3.7,6.23,2,1,1,3,1,H,0.894736842,0.842105263,2.333333333,,,1.238095238,1.095238095
Brazil,Serie A,2018,26-08-18,15:00,Sao Paulo,Ceara,1.38,4.4,9.07,1,0,1,1,0,H,1.210526316,0.842105263,1.818181818,Ceara,Sao Paulo,1.090909091,0.727272727
Brazil,Serie A,2018,26-08-18,20:00,America MG,Flamengo RJ,4.14,3.16,1.98,2,2,0,4,1,D,0.789473684,1.552631579,2.5,,,0.6,1.9
Brazil,Serie A,2018,26-08-18,20:00,Internacional,Palmeiras,2.1,3.13,3.69,0,0,0,0,0,D,1.342105263,1.684210526,1.695652174,,,0.869565217,0.826086957
Brazil,Serie A,2018,26-08-18,20:00,Vitoria,Atletico-MG,3.17,3.48,2.16,1,0,1,1,0,H,0.947368421,1.473684211,3.230769231,Atletico-MG,Vitoria,1.692307692,1.538461538
Brazil,Serie A,2018,26-08-18,23:00,Vasco,Chapecoense-SC,1.94,3.17,4.29,3,1,1,4,1,H,1.078947368,0.894736842,2.375,Chapecoense-SC,Vasco,1.25,1.125
Brazil,Serie A,2018,29-08-18,23:30,Athletico-PR,Vasco,1.62,3.74,5.64,1,0,1,1,0,H,1.421052632,1.078947368,2.1875,,,1.5625,0.625
Brazil,Serie A,2018,29-08-18,23:30,Ceara,Bahia,2.52,2.91,3.09,0,2,-1,2,0,A,0.842105263,1.026315789,2,Bahia,Ceara,1,1
Brazil,Serie A,2018,01-09-18,20:00,Gremio,Botafogo RJ,1.42,4.17,8.39,4,0,1,4,0,H,1.263157895,1,2.65,Botafogo RJ,Gremio,1.7,0.95
Brazil,Serie A,2018,01-09-18,20:00,Vitoria,America MG,2.01,3.2,3.97,1,0,1,1,0,H,0.947368421,0.789473684,2.25,America MG,Vitoria,1.25,1
Brazil,Serie A,2018,01-09-18,23:00,Vasco,Santos,2.56,3,2.94,0,3,-1,3,0,A,1.078947368,1.210526316,2.235294118,Santos,Vasco,0.882352941,1.352941176
Brazil,Serie A,2018,02-09-18,01:00,Corinthians,Atletico-MG,2.86,3.12,2.54,1,1,0,2,1,D,0.894736842,1.473684211,1.777777778,Atletico-MG,Corinthians,0.851851852,0.925925926
Brazil,Serie A,2018,02-09-18,15:00,Flamengo RJ,Ceara,1.34,4.6,10.14,0,1,-1,1,0,A,1.552631579,0.842105263,2.7,Ceara,Flamengo RJ,1.6,1.1
Brazil,Serie A,2018,02-09-18,20:00,Athletico-PR,Bahia,1.84,3.39,4.46,2,0,1,2,0,H,1.421052632,1.026315789,2.333333333,,,1.222222222,1.111111111
Brazil,Serie A,2018,02-09-18,20:00,Sao Paulo,Fluminense,1.61,3.62,6.15,1,1,0,2,1,D,1.210526316,0.842105263,2.740740741,Fluminense,Sao Paulo,1.222222222,1.518518519
Brazil,Serie A,2018,02-09-18,20:00,Sport Recife,Parana,1.86,3.27,4.57,1,0,1,1,0,H,0.921052632,0.473684211,2,Parana,Sport Recife,1.5,0.5
Brazil,Serie A,2018,02-09-18,23:00,Chapecoense-SC,Palmeiras,3.61,2.97,2.22,1,2,-1,3,1,A,0.894736842,1.684210526,2.5,,,1.142857143,1.357142857
Brazil,Serie A,2018,02-09-18,23:00,Cruzeiro,Internacional,2.04,3.03,4.11,0,0,0,0,0,D,0.894736842,1.342105263,2.052631579,,,0.894736842,1.157894737
Brazil,Serie A,2018,05-09-18,23:30,Bahia,Sport Recife,1.64,3.6,5.66,2,0,1,2,0,H,1.026315789,0.921052632,1.916666667,,,0.666666667,1.25
Brazil,Serie A,2018,05-09-18,23:30,Botafogo RJ,Cruzeiro,3.11,2.96,2.49,1,1,0,2,1,D,1,0.894736842,2.222222222,,,0.888888889,1.333333333
Brazil,Serie A,2018,06-09-18,00:00,Ceara,Corinthians,2.26,2.96,3.55,2,1,1,3,1,H,0.842105263,0.894736842,2.636363636,,,1.272727273,1.363636364
Brazil,Serie A,2018,06-09-18,01:00,Palmeiras,Athletico-PR,1.52,3.78,7.18,2,0,1,2,0,H,1.684210526,1.421052632,2.318181818,Athletico-PR,Palmeiras,1.409090909,0.909090909
Brazil,Serie A,2018,06-09-18,01:00,Parana,Chapecoense-SC,2.39,2.87,3.35,1,1,0,2,1,D,0.473684211,0.894736842,2,Chapecoense-SC,Parana,1,1
Brazil,Serie A,2018,06-09-18,01:45,Atletico-MG,Sao Paulo,2.11,3.29,3.53,1,0,1,1,0,H,1.473684211,1.210526316,2.185185185,,,1.185185185,1
Brazil,Serie A,2018,06-09-18,01:45,Internacional,Flamengo RJ,2.04,3.03,4.11,2,1,1,3,1,H,1.342105263,1.552631579,2.84,Flamengo RJ,Internacional,1.56,1.28
Brazil,Serie A,2018,06-09-18,23:00,Fluminense,Vitoria,1.73,3.47,5.09,0,0,0,0,0,D,0.842105263,0.947368421,2.615384615,,,1.153846154,1.461538462
Brazil,Serie A,2018,06-09-18,23:00,Santos,Gremio,2.57,2.84,3.09,0,0,0,0,0,D,1.210526316,1.263157895,2.52173913,Gremio,Santos,1.130434783,1.391304348
Brazil,Serie A,2018,07-09-18,00:00,America MG,Vasco,2.65,2.95,2.87,2,1,1,3,1,H,0.789473684,1.078947368,3,,,1,2
Brazil,Serie A,2018,08-09-18,20:00,Sport Recife,Cruzeiro,3.5,2.91,2.29,0,0,0,0,0,D,0.921052632,0.894736842,1.769230769,Cruzeiro,Sport Recife,0.384615385,1.384615385
Brazil,Serie A,2018,08-09-18,23:00,Sao Paulo,Bahia,1.71,3.3,5.72,1,0,1,1,0,H,1.210526316,1.026315789,1.904761905,Bahia,Sao Paulo,1.19047619,0.714285714
Brazil,Serie A,2018,09-09-18,01:00,Flamengo RJ,Chapecoense-SC,1.5,3.8,7.34,2,0,1,2,0,H,1.552631579,0.894736842,3,Chapecoense-SC,Flamengo RJ,2.071428571,0.928571429
Brazil,Serie A,2018,09-09-18,20:00,America MG,Ceara,1.94,3.23,4.19,0,0,0,0,0,D,0.789473684,0.842105263,1.833333333,,,1,0.833333333
Brazil,Serie A,2018,09-09-18,20:00,Fluminense,Botafogo RJ,2.47,3,3.05,1,0,1,1,0,H,0.842105263,1,1.608695652,Botafogo RJ,Fluminense,0.695652174,0.913043478
Brazil,Serie A,2018,09-09-18,20:00,Internacional,Gremio,2.5,2.77,3.3,1,0,1,1,0,H,1.342105263,1.263157895,1.956521739,Gremio,Internacional,0.869565217,1.086956522
Brazil,Serie A,2018,09-09-18,20:00,Palmeiras,Corinthians,1.58,3.59,6.66,1,0,1,1,0,H,1.684210526,0.894736842,2.28,Corinthians,Palmeiras,1.32,0.96
Brazil,Serie A,2018,09-09-18,23:00,Parana,Santos,3.43,2.95,2.31,0,2,-1,2,0,A,0.473684211,1.210526316,3,,,0.5,2.5
